Dates,beta_1,beta_2,beta_3,beta_4,beta_5
16-may-17,0.158635266,-0.123039511,0.255505278,-0.007420019,-0.037575063
17-may-17,0.158781959,-0.062917655,0.25876607,-0.011217116,-0.021650088
18-may-17,0.159166913,-0.076216712,0.253957993,-0.015126223,-0.014747717
19-may-17,0.160700636,-0.103706634,0.252013814,-0.012220071,-0.011794321
22-may-17,0.161655335,-0.122324004,0.252022778,-0.009089382,-0.012410083
23-may-17,0.161112718,-0.122646176,0.25589972,-0.005598687,-0.014588141
24-may-17,0.16050411,-0.131407193,0.257318434,-0.003571445,-0.01448236
25-may-17,0.158555466,-0.12332629,0.257223354,-0.004093765,-0.020471956
26-may-17,0.159371479,-0.127591738,0.259098695,-0.002800522,-0.022556884
30-may-17,0.160027916,-0.120040914,0.257695683,-0.002844824,-0.02503581
31-may-17,0.159602244,-0.116125709,0.257146661,-0.003511722,-0.027792364
01-jun-17,0.158823729,-0.126233856,0.260287589,-0.003655744,-0.032928838
02-jun-17,0.157717249,-0.121670023,0.261097112,-0.004253982,-0.042887402
05-jun-17,0.157020808,-0.11604115,0.262345863,-0.00376628,-0.048246651
06-jun-17,0.157595677,-0.108282035,0.264110183,-0.002134306,-0.050585112
07-jun-17,0.160018247,-0.124289956,0.263802048,-0.003790637,-0.053281761
08-jun-17,0.159489374,-0.1298745,0.262212242,-0.004794819,-0.05543616
09-jun-17,0.157951226,-0.120726353,0.265135767,-0.00689471,-0.053397551
12-jun-17,0.157412045,-0.11542756,0.266380146,-0.008098461,-0.050644026
13-jun-17,0.156535522,-0.122226514,0.264255262,-0.008741504,-0.050541301
14-jun-17,0.157259715,-0.123508129,0.263197942,-0.00825158,-0.048964381
15-jun-17,0.157641837,-0.119512533,0.263824594,-0.009009351,-0.0466482
16-jun-17,0.158293859,-0.1285088,0.262983986,-0.009773027,-0.045731108
19-jun-17,0.154976773,-0.124149354,0.257766073,-0.011897425,-0.048836591
20-jun-17,0.155343747,-0.114898124,0.25614501,-0.01211273,-0.045398288
21-jun-17,0.158360392,-0.12299971,0.256288012,-0.010095195,-0.041847924
22-jun-17,0.158334657,-0.124902909,0.255381539,-0.009248897,-0.042138254
23-jun-17,0.157878211,-0.131545441,0.256779321,-0.00966419,-0.041424654
26-jun-17,0.157838265,-0.13282807,0.258162898,-0.007515345,-0.042785527
27-jun-17,0.157728947,-0.110689871,0.257663142,-0.004925918,-0.040963954
28-jun-17,0.157415393,-0.126314923,0.259280334,-0.004844,-0.044438101
29-jun-17,0.155426778,-0.100244787,0.25724846,-0.008202053,-0.040129619
30-jun-17,0.157161539,-0.111115346,0.254417776,-0.009311291,-0.038511273
03-jul-17,0.157487265,-0.10959128,0.25482892,-0.007733702,-0.038756923
05-jul-17,0.156771127,-0.11148257,0.25684181,-0.008271631,-0.038155044
06-jul-17,0.155831776,-0.08444031,0.258958676,-0.006258439,-0.032248209
07-jul-17,0.156769171,-0.106311386,0.259028318,-0.008517681,-0.032618273
10-jul-17,0.156026201,-0.10860522,0.25887544,-0.008218898,-0.033285804
11-jul-17,0.154925764,-0.106545811,0.259113136,-0.007760776,-0.033262543
12-jul-17,0.155149809,-0.120330324,0.259263588,-0.009909449,-0.036412575
13-jul-17,0.153781002,-0.119760476,0.257634162,-0.011825292,-0.035509049
14-jul-17,0.152542574,-0.121525297,0.255604589,-0.012734088,-0.036771096
17-jul-17,0.152748398,-0.118999967,0.252879375,-0.013204793,-0.038633138
18-jul-17,0.152913841,-0.121367975,0.252995804,-0.013250509,-0.039327166
19-jul-17,0.152197906,-0.123591216,0.253835638,-0.01376151,-0.040933415
20-jul-17,0.152075289,-0.122596906,0.252013278,-0.013606563,-0.044401725
21-jul-17,0.152118029,-0.126850151,0.25531363,-0.0136192,-0.043976544
24-jul-17,0.150949041,-0.123098594,0.256257283,-0.01244891,-0.046431532
25-jul-17,0.148203884,-0.115908139,0.256189453,-0.013420354,-0.0473489
26-jul-17,0.146629508,-0.112232793,0.258460753,-0.014114824,-0.047602461
27-jul-17,0.143496402,-0.098204406,0.259247539,-0.015585412,-0.045950043
28-jul-17,0.144378228,-0.096088999,0.257467123,-0.015137194,-0.04482636
31-jul-17,0.145032784,-0.094212154,0.258651108,-0.013126733,-0.044638643
01-Aug-2017,0.143045557,-0.098646313,0.259640848,-0.014346477,-0.044308709
02-Aug-2017,0.142874518,-0.096513052,0.260026065,-0.014656145,-0.043649486
03-Aug-2017,0.144208898,-0.092159172,0.258978708,-0.013368873,-0.042437324
04-Aug-2017,0.145528077,-0.099017179,0.261548044,-0.011374976,-0.041750673
07-Aug-2017,0.144437255,-0.098457441,0.262230111,-0.011112932,-0.040770387
08-Aug-2017,0.143605961,-0.078670191,0.265665433,-0.010323226,-0.037399652
09-Aug-2017,0.147191553,-0.085098215,0.265398695,-0.009772679,-0.034179527
10-Aug-2017,0.147607049,-0.03407724,0.265177282,-0.011369489,-0.022815039
11-Aug-2017,0.150738196,-0.040361666,0.268718821,-0.009507149,-0.015175629
14-Aug-2017,0.147176565,-0.077322256,0.264695883,-0.011309333,-0.016287486
15-Aug-2017,0.146568042,-0.080269696,0.263075623,-0.011505635,-0.016536247
16-Aug-2017,0.145620311,-0.079779737,0.260343286,-0.013716011,-0.017350274
17-Aug-2017,0.148012981,-0.038992751,0.263657253,-0.014567535,-0.004769044
18-Aug-2017,0.151097613,-0.052806688,0.261894161,-0.009734465,0.002839573
21-Aug-2017,0.153127809,-0.072132872,0.257741342,-0.008131057,0.000106613
22-Aug-2017,0.151257146,-0.092955921,0.25411803,-0.010603456,-0.006873981
23-Aug-2017,0.152662898,-0.087901893,0.253193854,-0.009828957,-0.011033802
24-Aug-2017,0.153459555,-0.081006532,0.252955607,-0.009202856,-0.016393213
25-Aug-2017,0.154940049,-0.097069466,0.254239879,-0.007233011,-0.016715637
28-Aug-2017,0.153979799,-0.093224769,0.258018634,-0.00501969,-0.016287852
29-Aug-2017,0.153698049,-0.087605689,0.259228266,-0.005837965,-0.013840284
30-Aug-2017,0.155141967,-0.094839156,0.25767722,-0.006994169,-0.019203699
31-Aug-2017,0.155599271,-0.103684374,0.257660773,-0.008622587,-0.025078629
01-sep-17,0.155525788,-0.111437125,0.257266738,-0.009922316,-0.028789138
05-sep-17,0.153368897,-0.07578684,0.262986388,-0.006852283,-0.023670625
06-sep-17,0.155272131,-0.091616748,0.265436484,-0.004259135,-0.023856459
07-sep-17,0.15481615,-0.090208766,0.267148033,-0.002322847,-0.02463469
08-sep-17,0.156445632,-0.086952152,0.268926335,-0.001588024,-0.025096118
11-sep-17,0.155249897,-0.102332712,0.267779344,-0.003782259,-0.03310495
12-sep-17,0.154078865,-0.105202597,0.266489547,-0.00632008,-0.03538683
13-sep-17,0.153677514,-0.110686756,0.265129399,-0.006725467,-0.041183577
14-sep-17,0.153867225,-0.111111565,0.266289079,-0.007471852,-0.044367401
15-sep-17,0.153694928,-0.118142105,0.266535873,-0.00994709,-0.04463386
18-sep-17,0.153446145,-0.118297786,0.262286401,-0.011547932,-0.04551478
19-sep-17,0.15439738,-0.121523443,0.262880444,-0.011442751,-0.04802586
20-sep-17,0.153616756,-0.12253972,0.26258306,-0.011839336,-0.050210783
21-sep-17,0.154724515,-0.123533906,0.262694357,-0.011822898,-0.050205139
22-sep-17,0.15661709,-0.12881168,0.262472301,-0.010270877,-0.049080218
25-sep-17,0.156767111,-0.120153272,0.263898956,-0.010613507,-0.048655845
26-sep-17,0.15707121,-0.122783408,0.263334852,-0.00915848,-0.048940185
27-sep-17,0.156792012,-0.123737925,0.261500577,-0.007887813,-0.051937659
28-sep-17,0.156740342,-0.12567828,0.261498948,-0.008944608,-0.054395342
29-sep-17,0.155347536,-0.126412956,0.26172764,-0.009331805,-0.059143773
02-oct-17,0.153013241,-0.12201268,0.263492408,-0.009136716,-0.06104998
03-oct-17,0.151634484,-0.118456387,0.264362036,-0.009375024,-0.060695202
04-oct-17,0.149678287,-0.112557108,0.265395759,-0.010898024,-0.058846911
05-oct-17,0.149156578,-0.116849112,0.264553614,-0.009912677,-0.059196595
06-oct-17,0.149702232,-0.115635235,0.266074578,-0.011071602,-0.058531677
09-oct-17,0.14843437,-0.101852503,0.26992065,-0.010016153,-0.056014213
10-oct-17,0.148811391,-0.108391314,0.272103994,-0.008998709,-0.054441738
11-oct-17,0.150706148,-0.120177344,0.272818253,-0.006713632,-0.054939634
12-oct-17,0.151672787,-0.119320812,0.27347481,-0.00455366,-0.056189469
13-oct-17,0.151283167,-0.121624933,0.275128119,-0.003917031,-0.058242556
16-oct-17,0.14974091,-0.118630378,0.275008971,-0.005586112,-0.059008159
17-oct-17,0.148133074,-0.112947763,0.273965592,-0.008343923,-0.058452572
18-oct-17,0.148990065,-0.114311457,0.272700716,-0.00802555,-0.060531839
19-oct-17,0.149264483,-0.113751477,0.270995166,-0.009247266,-0.060481824
20-oct-17,0.147883665,-0.112990109,0.270753847,-0.009967202,-0.060847775
23-oct-17,0.147872659,-0.098361345,0.270896162,-0.008501786,-0.057894453
24-oct-17,0.146382463,-0.092422395,0.274359925,-0.008000444,-0.054430539
25-oct-17,0.147889051,-0.08590824,0.278855519,-0.004539983,-0.048988768
26-oct-17,0.146376152,-0.083872133,0.279656506,-0.002845307,-0.046382591
27-oct-17,0.147157751,-0.104099513,0.279997409,0.00020427,-0.047407307
30-oct-17,0.14713233,-0.097925916,0.282117424,0.001818768,-0.046690954
31-oct-17,0.146833518,-0.097975253,0.282824759,0.003726883,-0.047241071
01-nov-17,0.148205063,-0.101598474,0.283452045,0.00480279,-0.052846158
02-nov-17,0.151097856,-0.113838385,0.284340208,0.003973042,-0.056141764
03-nov-17,0.151671838,-0.121844924,0.286424794,0.007044887,-0.06001727
06-nov-17,0.150354679,-0.116004216,0.28789196,0.008253835,-0.065425872
07-nov-17,0.149721618,-0.106570278,0.29372546,0.011087586,-0.064992914
08-nov-17,0.152423162,-0.118019966,0.293131661,0.01268286,-0.064460816
09-nov-17,0.15280195,-0.108795174,0.293557919,0.012414301,-0.062560496
10-nov-17,0.154658442,-0.104094578,0.294614578,0.014549343,-0.058259548
13-nov-17,0.15461218,-0.100414993,0.292915981,0.013545722,-0.054020729
14-nov-17,0.156255172,-0.101785171,0.291057797,0.011264064,-0.050227245
15-nov-17,0.1557655,-0.083314841,0.292656358,0.005909239,-0.046385961
16-nov-17,0.154139414,-0.095543662,0.290409695,0.003817442,-0.049019693
17-nov-17,0.153414685,-0.099322418,0.285944218,0.000492863,-0.046997666
20-nov-17,0.153906427,-0.108762745,0.282830974,0.001621577,-0.048697977
21-nov-17,0.153660935,-0.121407472,0.2819525,0.002332157,-0.055822155
22-nov-17,0.152768216,-0.118492855,0.280152492,0.002953172,-0.06055342
24-nov-17,0.152444504,-0.117969563,0.279417853,0.004101148,-0.065128097
27-nov-17,0.15225349,-0.113029092,0.279459011,0.005049449,-0.065721092
28-nov-17,0.151673227,-0.114164087,0.282805689,0.011644437,-0.069801007
29-nov-17,0.151432,-0.104225329,0.285816334,0.00907212,-0.067769106
30-nov-17,0.148719587,-0.094064883,0.281993417,0.001560681,-0.067268698
01-Dec-2017,0.148849649,-0.086796647,0.284454228,0.006133941,-0.062439343
04-Dec-2017,0.14475621,-0.074872467,0.284313318,0.001075857,-0.058842467
05-Dec-2017,0.147807678,-0.087933281,0.287244233,0.004130633,-0.05412441
06-Dec-2017,0.152015142,-0.107603886,0.289481863,0.00646592,-0.053331342
07-Dec-2017,0.152172208,-0.116539131,0.289307408,0.007007393,-0.053194865
08-Dec-2017,0.150777873,-0.121810621,0.285191879,0.005163531,-0.054542834
11-Dec-2017,0.151001236,-0.13051738,0.284523266,0.002399239,-0.057171638
12-Dec-2017,0.15108531,-0.125638827,0.287389503,0.002062155,-0.057454011
13-Dec-2017,0.15102836,-0.118538611,0.284111067,0.00051712,-0.060756184
14-Dec-2017,0.151402645,-0.117105865,0.282773436,-0.001388964,-0.061970037
15-Dec-2017,0.150778043,-0.124660262,0.281781011,-0.001698162,-0.063892314
18-Dec-2017,0.151076445,-0.124796055,0.277884883,-0.002125218,-0.067271534
19-Dec-2017,0.15105456,-0.118444581,0.278165085,-0.001759302,-0.066692911
20-Dec-2017,0.15443111,-0.12971101,0.276981217,-0.002621967,-0.06581835
21-Dec-2017,0.155397851,-0.131293875,0.275978504,-0.002769204,-0.064905926
22-Dec-2017,0.156687998,-0.130280182,0.275678976,-0.002932267,-0.062379841
26-Dec-2017,0.156789432,-0.123441042,0.272500625,-0.004296619,-0.059743534
27-Dec-2017,0.155647476,-0.116210447,0.272941193,-0.005506991,-0.05622111
28-Dec-2017,0.155919226,-0.121774202,0.27489079,-0.00608493,-0.053644756
29-Dec-2017,0.154716071,-0.113529582,0.273497001,-0.006407788,-0.050656254
02-Jan-2018,0.15437362,-0.122161815,0.273926455,-0.003762173,-0.048139247
03-Jan-2018,0.152713552,-0.124571744,0.273566722,-0.002185978,-0.048119001
04-Jan-2018,0.152535497,-0.1236594,0.272627066,-0.001532972,-0.050263176
05-Jan-2018,0.15349833,-0.126180545,0.272510814,0.00071192,-0.052741902
08-Jan-2018,0.153011924,-0.124639137,0.270335349,-0.001613779,-0.055302246
09-Jan-2018,0.152815924,-0.116562134,0.269873481,-0.001349256,-0.057961597
10-Jan-2018,0.15350533,-0.123058329,0.268116805,-0.003822524,-0.05598561
11-Jan-2018,0.152969514,-0.123991102,0.26549514,-0.004655151,-0.058885076
12-Jan-2018,0.152972473,-0.121677076,0.263813254,-0.004717466,-0.061855589
16-Jan-2018,0.155128041,-0.103544389,0.262913345,-0.006738314,-0.055184024
17-Jan-2018,0.154248412,-0.104310996,0.257313871,-0.011964327,-0.055843075
18-Jan-2018,0.154769635,-0.098583585,0.255986176,-0.011883779,-0.052361824
19-Jan-2018,0.1550257,-0.107656193,0.257776047,-0.011635134,-0.051603348
22-Jan-2018,0.155297657,-0.106833148,0.260312704,-0.008082547,-0.054441275
23-Jan-2018,0.15728921,-0.111243456,0.258741034,-0.005676952,-0.058859275
24-Jan-2018,0.158797073,-0.106121127,0.259279162,-0.002399864,-0.058633497
25-Jan-2018,0.158615418,-0.102542765,0.259284009,-0.003950685,-0.056506432
26-Jan-2018,0.157579719,-0.104908984,0.261687224,-0.000919739,-0.058650159
29-Jan-2018,0.157688369,-0.068712942,0.260292519,-0.000422008,-0.047549249
30-Jan-2018,0.158796442,-0.055975706,0.256790052,-0.007180169,-0.038087235
31-Jan-2018,0.159237511,-0.068140766,0.257405408,-0.004289767,-0.03837004
01-feb-18,0.157654035,-0.070906425,0.25641673,-0.00165923,-0.040539648
02-feb-18,0.15601716,-0.016197035,0.256369043,-0.010292665,-0.02444283
05-feb-18,0.152516624,0.223775743,0.257665722,-0.033797784,-0.002105362
06-feb-18,0.154146539,0.138489012,0.244186908,-0.037905498,-0.018616891
07-feb-18,0.168053348,0.028840521,0.250072786,-0.029263111,-0.02072396
08-feb-18,0.179713019,0.154182968,0.251617658,-0.025032711,-0.005580255
09-feb-18,0.174244568,0.102289957,0.25761699,-0.015492871,-0.006852371
12-feb-18,0.168692321,0.046316578,0.261398603,-0.02475031,-0.016107209
13-feb-18,0.168668683,0.038247668,0.259720981,-0.024613865,-0.017293843
14-feb-18,0.166963895,-0.015257702,0.2584273,-0.011633381,-0.026102329
15-feb-18,0.16643669,-0.020074133,0.257508496,-0.014514912,-0.030254382
16-feb-18,0.166944426,-0.02251375,0.255309708,-0.020216278,-0.025757188
20-feb-18,0.168380615,-0.00542323,0.259856857,-0.015669289,-0.018097926
21-feb-18,0.170315775,-0.013908608,0.261763473,-0.010144749,-0.018246436
22-feb-18,0.167884523,-0.016081517,0.268943169,-0.007643317,-0.021521457
23-feb-18,0.162103445,-0.051610263,0.273673488,-0.009052103,-0.032965155
26-feb-18,0.160291642,-0.051339622,0.270788972,-0.007229776,-0.038794559
27-feb-18,0.164275442,-0.016235865,0.271071025,-0.006676615,-0.029839642
28-feb-18,0.164481668,-0.003154607,0.266348988,-0.012462839,-0.023050162
01-mar-18,0.1680127,0.019288112,0.263241892,-0.015461278,-0.015447595
02-mar-18,0.167821243,-0.009018196,0.265696226,-0.005192459,-0.022951192
05-mar-18,0.165662023,-0.020511096,0.274458532,-0.002226576,-0.028569488
06-mar-18,0.169618183,-0.030615013,0.272638012,-0.003758925,-0.028813803
07-mar-18,0.170084871,-0.036810223,0.26962406,-0.004447198,-0.028012116
08-mar-18,0.169196387,-0.048572253,0.271353293,-0.00511863,-0.030344516
09-mar-18,0.163537274,-0.069464448,0.264495793,-0.009493898,-0.038552401
12-mar-18,0.166410457,-0.062045086,0.263561407,-0.01278511,-0.035175521
13-mar-18,0.164833918,-0.043747382,0.263824256,-0.011075669,-0.030228472
14-mar-18,0.168322861,-0.040867255,0.26355591,-0.011627882,-0.026530503
15-mar-18,0.169668243,-0.054863953,0.256153737,-0.015056722,-0.024762342
16-mar-18,0.169205785,-0.066203155,0.253636154,-0.017454526,-0.025268541
19-mar-18,0.169141473,-0.025912102,0.256491215,-0.019181048,-0.019191149
20-mar-18,0.167960205,-0.025619243,0.260503347,-0.011704997,-0.021903358
21-mar-18,0.166564983,-0.028855423,0.264593035,-0.008887749,-0.024271326
22-mar-18,0.166723418,0.037959867,0.268758573,-0.009209121,-0.017244217
23-mar-18,0.171138956,0.063141182,0.266754735,-0.00693996,-0.016609649
26-mar-18,0.170586644,0.008217888,0.263072296,-0.004531847,-0.021991014
27-mar-18,0.175153449,0.037565825,0.271063767,0.00140411,-0.016320944
28-mar-18,0.177516177,0.028215997,0.26390574,5.18E-05,-0.020806052
29-mar-18,0.176078622,-0.008095566,0.257436293,-0.000337853,-0.026221469
02-Apr-2018,0.176986145,0.039695468,0.260658518,0.002224242,-0.020951433
03-Apr-2018,0.173373388,0.018980159,0.270022325,0.009248229,-0.022741269
04-Apr-2018,0.170071169,0.0095122,0.27090561,0.007194772,-0.024772076
05-Apr-2018,0.169727572,-0.009753262,0.2713993,0.007530326,-0.024784733
06-Apr-2018,0.171906703,0.020371774,0.264113754,-0.000151814,-0.023932752
09-Apr-2018,0.170461816,0.037205503,0.267445302,0.00825363,-0.021593699
10-Apr-2018,0.171420832,0.008376103,0.265078268,0.005786982,-0.025006573
11-Apr-2018,0.174934044,-0.006659274,0.260602131,0.000167325,-0.024106185
12-Apr-2018,0.17383306,-0.028824539,0.261405242,-0.000309469,-0.025538582
13-Apr-2018,0.172321098,-0.043923358,0.259108541,-0.005000207,-0.026071565
16-Apr-2018,0.168407805,-0.055567174,0.259514501,-0.009031496,-0.032054687
17-Apr-2018,0.164082495,-0.065745318,0.262482052,-0.009099494,-0.036551635
18-Apr-2018,0.162212415,-0.065171526,0.264457159,-0.010224966,-0.038446466
19-Apr-2018,0.162169675,-0.053272447,0.26672889,-0.006428266,-0.03652958
20-Apr-2018,0.162916962,-0.038558236,0.268206148,-0.003450939,-0.032911805
23-Apr-2018,0.161880655,-0.041249299,0.271960858,0.002235007,-0.033151489
24-Apr-2018,0.162875456,-0.02207809,0.271313405,-1.89E-05,-0.028002402
25-Apr-2018,0.163605729,-0.021149733,0.274400691,0.004380322,-0.023627991
26-Apr-2018,0.162021276,-0.041385347,0.275411597,0.005179974,-0.031564228
27-Apr-2018,0.163328194,-0.057336895,0.271214742,0.002070046,-0.032948485
30-Apr-2018,0.164012966,-0.047606934,0.261589538,-0.001703476,-0.029418849
01-may-18,0.162609856,-0.052253105,0.261579904,-0.002423672,-0.028992937
02-may-18,0.163381274,-0.048217001,0.264132368,0.00095575,-0.031744364
03-may-18,0.162538006,-0.040378255,0.264204532,-0.001801618,-0.028887859
04-may-18,0.161365573,-0.056655075,0.269049071,0.001018255,-0.034818015
07-may-18,0.16114494,-0.05606617,0.268024531,0.001859329,-0.036801778
08-may-18,0.159973712,-0.055463411,0.269994199,0.001755268,-0.034410871
09-may-18,0.160195085,-0.075633968,0.268063161,-0.000819895,-0.039145873
10-may-18,0.158086039,-0.08326409,0.267278875,-0.003674504,-0.046797515
11-may-18,0.157655434,-0.087031516,0.27055807,-0.002443852,-0.04825739
14-may-18,0.154594543,-0.083827113,0.266911707,-0.005072699,-0.050179153
15-may-18,0.154922882,-0.063893157,0.271229171,-0.006161815,-0.041197085
16-may-18,0.154358732,-0.073290442,0.270646178,-0.005481508,-0.040505985
17-may-18,0.154696434,-0.079031141,0.267532817,-0.007031386,-0.042225248
18-may-18,0.157281952,-0.081850632,0.267612986,-0.006068399,-0.041595761
21-may-18,0.153533451,-0.080850646,0.269976573,-0.006090927,-0.044791778
22-may-18,0.154876417,-0.081075332,0.267806775,-0.007738496,-0.043711622
23-may-18,0.154311709,-0.088206771,0.268326946,-0.007667431,-0.042674618
24-may-18,0.155085091,-0.089191772,0.268149467,-0.008032608,-0.041556767
25-may-18,0.154647331,-0.082940104,0.26801617,-0.008947212,-0.039144985
29-may-18,0.155548397,-0.035680539,0.263171918,-0.014480815,-0.026937413
30-may-18,0.157457745,-0.06710519,0.26063214,-0.013720126,-0.031817456
31-may-18,0.158670674,-0.061457382,0.260014333,-0.01391471,-0.031735953
01-jun-18,0.156089795,-0.076899338,0.263088363,-0.010701152,-0.036554026
04-jun-18,0.15387214,-0.077349305,0.261528846,-0.010585989,-0.042101877
05-jun-18,0.153778786,-0.079376105,0.262889772,-0.009845531,-0.044466367
06-jun-18,0.153761938,-0.096620391,0.263098706,-0.012091869,-0.047763709
07-jun-18,0.154562898,-0.090686287,0.263518009,-0.010939423,-0.047539715
08-jun-18,0.154309342,-0.090684093,0.263037621,-0.011167101,-0.04746003
11-jun-18,0.155006411,-0.09198792,0.260904181,-0.011914616,-0.047318295
12-jun-18,0.155389706,-0.094451628,0.259057086,-0.013223707,-0.048128562
13-jun-18,0.156070533,-0.087065547,0.25693707,-0.014163739,-0.045958316
14-jun-18,0.156971557,-0.098323793,0.257404937,-0.014435094,-0.04829411
15-jun-18,0.159831013,-0.105445914,0.258542746,-0.013039042,-0.047354193
18-jun-18,0.159270708,-0.102674139,0.261289082,-0.012362432,-0.046592147
19-jun-18,0.160647079,-0.091940722,0.264726208,-0.010779138,-0.040615967
20-jun-18,0.160645178,-0.097436574,0.265398366,-0.009004606,-0.039413083
21-jun-18,0.158993957,-0.070257044,0.268476574,-0.009181695,-0.035636851
22-jun-18,0.159813502,-0.078333624,0.26655979,-0.009130055,-0.03378099
25-jun-18,0.160646286,-0.035395877,0.268606678,-0.007977955,-0.020226697
26-jun-18,0.160105711,-0.04567456,0.268399011,-0.005399569,-0.015664072
27-jun-18,0.162395996,-0.025583812,0.267054045,-0.004819282,-0.010439024
28-jun-18,0.161711947,-0.039224748,0.268013013,-0.00613579,-0.008491352
29-jun-18,0.162822857,-0.054453285,0.264729842,-0.009446045,-0.012127795
02-jul-18,0.163493174,-0.06139047,0.26688259,-0.007703096,-0.012920032
03-jul-18,0.163290359,-0.050241665,0.271679105,-0.003472626,-0.012560948
05-jul-18,0.159914204,-0.05932843,0.270829057,-0.006206093,-0.015823962
06-jul-18,0.161106054,-0.086461106,0.267043549,-0.008395699,-0.024978096
09-jul-18,0.156868824,-0.0893546,0.264103387,-0.01012278,-0.032551685
10-jul-18,0.156275135,-0.090902775,0.262558391,-0.010473628,-0.037682254
11-jul-18,0.156182922,-0.079447867,0.263788005,-0.010380705,-0.036687837
12-jul-18,0.155811613,-0.089067008,0.261817807,-0.011233354,-0.037474246
13-jul-18,0.155574129,-0.091445633,0.260832873,-0.011419155,-0.038444406
16-jul-18,0.155434745,-0.088237559,0.262196184,-0.011962705,-0.038244302
17-jul-18,0.156190449,-0.098003525,0.260086873,-0.013521924,-0.041227798
18-jul-18,0.156399761,-0.100610586,0.260034275,-0.015376915,-0.044220663
19-jul-18,0.156879091,-0.088458043,0.262405589,-0.014007939,-0.042535604
20-jul-18,0.158127878,-0.09356664,0.264385747,-0.014619111,-0.041701798
23-jul-18,0.156045329,-0.08882028,0.271274858,-0.010714892,-0.043039263
24-jul-18,0.154301243,-0.088962144,0.273348226,-0.009074242,-0.045900215
25-jul-18,0.151819896,-0.089516048,0.273690187,-0.009054426,-0.049036334
26-jul-18,0.153378931,-0.091988504,0.274992268,-0.008588691,-0.051436718
27-jul-18,0.151950161,-0.078855552,0.277062971,-0.009079412,-0.046981947
30-jul-18,0.153260884,-0.068408375,0.277748815,-0.007474063,-0.04358257
31-jul-18,0.154544503,-0.084066691,0.274957092,-0.010108489,-0.046637519
01-Aug-2018,0.153972289,-0.080705955,0.27570282,-0.008564411,-0.046216649
02-Aug-2018,0.155056356,-0.093127912,0.2751284,-0.008620546,-0.047866443
03-Aug-2018,0.153900215,-0.097369338,0.272864787,-0.011308954,-0.048976693
06-Aug-2018,0.153257257,-0.099285433,0.269336519,-0.010682134,-0.051967237
07-Aug-2018,0.152437501,-0.102644346,0.267290359,-0.010747212,-0.056125404
08-Aug-2018,0.154322664,-0.109896192,0.264982271,-0.01094558,-0.05717238
09-Aug-2018,0.154877861,-0.103824073,0.265338264,-0.009756563,-0.055608797
10-Aug-2018,0.154036249,-0.081852855,0.268588197,-0.012324306,-0.048961778
13-Aug-2018,0.155675385,-0.066253314,0.267541035,-0.01433222,-0.042774106
14-Aug-2018,0.154693842,-0.080298619,0.265851905,-0.013874748,-0.044590689
15-Aug-2018,0.155239457,-0.060737827,0.26731219,-0.014084973,-0.039846768
16-Aug-2018,0.154275794,-0.071258736,0.265655152,-0.012408523,-0.042424017
17-Aug-2018,0.154510263,-0.08209638,0.265244574,-0.01205806,-0.046328092
20-Aug-2018,0.152944766,-0.080561695,0.265796847,-0.010615634,-0.048802097
21-Aug-2018,0.152245272,-0.07831122,0.267009702,-0.011872753,-0.05002584
22-Aug-2018,0.153316467,-0.084732024,0.26676291,-0.010591185,-0.050491594
23-Aug-2018,0.154555089,-0.084303434,0.266650139,-0.009908279,-0.05000034
24-Aug-2018,0.15354833,-0.087127092,0.266397069,-0.010235063,-0.051817036
27-Aug-2018,0.153541314,-0.090395404,0.264312516,-0.011999361,-0.054863544
28-Aug-2018,0.154445433,-0.087193352,0.264569634,-0.012341383,-0.05510425
29-Aug-2018,0.155113812,-0.092334875,0.261678769,-0.014141877,-0.055552762
30-Aug-2018,0.155727078,-0.078597765,0.260767217,-0.014203274,-0.050178016
31-Aug-2018,0.155393179,-0.082478174,0.259688613,-0.016143235,-0.049654995
04-sep-18,0.155800848,-0.077154317,0.259607647,-0.014735653,-0.048254116
05-sep-18,0.15688749,-0.075474202,0.259920075,-0.014708918,-0.046235859
06-sep-18,0.156708954,-0.063898865,0.259538042,-0.014655974,-0.042338756
07-sep-18,0.158391783,-0.064652772,0.261804026,-0.015209101,-0.040419106
10-sep-18,0.158536039,-0.071971508,0.259900732,-0.015112889,-0.042403228
11-sep-18,0.157508154,-0.082762351,0.258453066,-0.016412944,-0.046506801
12-sep-18,0.154578883,-0.079511171,0.257477093,-0.017513914,-0.046334046
13-sep-18,0.153917759,-0.088131555,0.253883572,-0.020278827,-0.049527564
14-sep-18,0.153371079,-0.091244354,0.251766946,-0.021248526,-0.050630251
17-sep-18,0.153089353,-0.074528049,0.254967252,-0.020569115,-0.046210049
18-sep-18,0.154411119,-0.083324101,0.255957788,-0.01886923,-0.047529584
19-sep-18,0.154441685,-0.094430616,0.2582862,-0.017743247,-0.050736536
20-sep-18,0.153081649,-0.091201474,0.259562463,-0.016232026,-0.053995583
21-sep-18,0.153668068,-0.093287655,0.262321936,-0.014341479,-0.054131783
24-sep-18,0.15256879,-0.084587611,0.263814259,-0.012109915,-0.054366151
25-sep-18,0.152520934,-0.079475861,0.265316174,-0.011158122,-0.053560607
26-sep-18,0.152754758,-0.075273684,0.265779341,-0.010962915,-0.051825305
27-sep-18,0.152247107,-0.082708007,0.265991021,-0.012445283,-0.054268029
